11.7,2010-05-21 19:51:16 UTC,-74.002838,40.760465,-73.98652,40.729989,1,38
16.9,2010-06-21 21:49:35 UTC,-73.98641,40.742924,-73.973052,40.676011,1,39
16.5,2014-11-11 09:13:43 UTC,-73.980036,40.738323,-74.005343,40.739869,1,40
8.9,2011-12-15 23:27:26 UTC,-73.997208,40.762527,-73.996209,40.7371,2,41
6.1,2009-06-07 01:30:33 UTC,-74.009102,40.725899,-73.997586,40.721042,2,42
7.0,2014-02-24 18:22:00 UTC,-73.970453,40.761185,-73.964215,40.772222,3,43
6.0,2013-09-09 11:39:06 UTC,-74.005402,40.729097,-74.014475,40.717223,1,44
10.0,2013-03-07 08:19:51 UTC,-73.954258,40.778149,-73.96995,40.763363,1,45
19.0,2013-12-06 14:55:00 UTC,-73.982265,40.76755,-73.979295,40.751197,1,46
12.0,2013-04-18 08:48:00 UTC,-73.990477,40.737877,-73.970067,40.764832,1,47
5.3,2010-12-20 06:13:24 UTC,-73.997659,40.756815,-73.977119,40.755807,1,48
13.5,2013-12-09 15:03:00 UTC,-73.991922,40.744072,-73.96851,40.758747,5,49
4.5,2011-12-03 10:28:00 UTC,-73.96015,40.75671,-73.969292,40.75634,1,50
4.5,2011-10-05 08:14:00 UTC,-73.974585,40.759787,-73.981157,40.763357,1,51
11.7,2012-08-01 22:08:01 UTC,-74.012255,40.716192,-73.980123,40.751801,1,52
6.5,2009-11-05 06:47:00 UTC,-73.992557,40.75146,-73.964082,40.763787,5,53
18.5,2010-08-19 10:06:20 UTC,-74.009275,40.704555,-73.98703,40.746837,1,54
5.7,2012-04-25 22:48:22 UTC,-73.982473,40.682879,-73.982473,40.682879,2,55
5.0,2013-07-04 19:17:40 UTC,-73.990414,40.750424,-73.987747,40.739804,1,56
10.5,2015-02-28 13:41:18 UTC,-73.96236419677734,40.7790641784668,-73.9755859375,40.76457214355469,1,57
18.1,2011-11-05 20:20:05 UTC,-73.949798,40.772176,-74.000081,40.727127,1,58
51.87,2010-04-29 12:28:00 UTC,-73.991303,40.749965,-73.714585,40.745767,2,59
12.5,2013-02-16 10:04:09 UTC,-73.985213,40.758016,-74.010112,40.713627,1,60
7.5,2014-05-20 23:09:00 UTC,-73.978667,40.762902,-73.974145,40.748007,1,61
8.9,2011-12-03 10:28:00 UTC,-73.970975,40.782692,-73.971957,40.757737,5,62
8.5,2014-02-12 17:33:47 UTC,-73.97186,40.750295,-73.974634,40.736441,2,63
7.7,2012-03-04 00:57:00 UTC,-73.995865,40.744252,-74.007415,40.746617,1,64
7.3,2010-10-10 22:01:56 UTC,-73.973516,40.683214,-73.973516,40.683214,1,65
6.5,2012-07-19 06:27:00 UTC,-73.99207,40.75016,-73.972102,40.763067,1,66
16.5,2012-03-04 00:57:00 UTC,-73.951538,40.713562,-74.001433,40.731157,1,67
5.5,2014-11-16 10:41:30 UTC,-73.947124,40.776279,-73.958344,40.778721,1,68
9.1,2009-03-16 16:31:55 UTC,-73.985474,40.741408,-73.985775,40.750147,1,69
6.1,2012-07-17 20:47:15 UTC,-73.983093,40.743439,-73.977184,40.755185,1,70
13.3,2010-10-19 08:22:43 UTC,-73.981416,40.777616,-73.945677,40.77533,1,71
8.5,2010-04-04 14:13:54 UTC,-73.965998,40.758276,-73.992046,40.749121,1,72
5.5,2014-12-08 21:50:00 UTC,-73.946448,40.800095,-73.951452,40.789362,1,73
6.0,2014-05-20 23:09:00 UTC,-73.96355,40.765552,-73.950063,40.78416,1,74
6.5,2012-07-05 14:18:00 UTC,-74.005848,40.710635,-73.999953,40.714215,1,75
11.5,2013-12-06 14:55:00 UTC,-73.955287,40.776947,-73.980458,40.788192,4,76
4.1,2011-10-05 08:14:00 UTC,-73.973318,40.7896,-73.967457,40.797942,1,77
6.5,2011-03-04 22:26:11 UTC,-73.963522,40.775099,-73.965345,40.758155,1,78
6.0,2014-05-17 15:15:00 UTC,-74.004557,40.716032,-74.01413,40.704715,1,79
12.5,2013-06-07 18:33:44 UTC,-73.977881,40.756479,-73.978342,40.729106,1,80
16.1,2012-03-04 00:57:00 UTC,-73.983613,40.726075,-73.972455,40.786127,1,81
12.0,2013-07-29 20:27:03 UTC,-73.985193,40.727736,-73.954296,40.774772,1,82
12.5,2014-02-26 09:19:45 UTC,-73.960041,40.813376,-73.953929,40.787838,1,83
16.1,2012-04-03 22:32:08 UTC,-73.984065,40.725548,-73.999098,40.675723,1,84
4.5,2014-10-06 15:16:00 UTC,-73.99123,40.729942,-73.989685,40.736802,1,85
22.0,2013-04-18 08:48:00 UTC,-73.989208,40.75795,-74.01324,40.705807,1,86
15.5,2013-03-29 22:41:14 UTC,-74.008574,40.732848,-73.971268,40.690073,1,87
20.0,2015-04-06 06:34:55 UTC,-73.97691345214844,40.764320373535156,-73.94609832763672,40.83526611328125,5,88
5.5,2015-06-04 19:12:00 UTC,-73.96102142333984,40.760440826416016,-73.95176696777344,40.766578674316406,1,89
4.5,2012-07-19 06:27:00 UTC,-73.983255,40.74932,-73.985148,40.753592,1,90
9.7,2011-05-17 19:40:15 UTC,-73.982057,40.728069,-74.00833,40.716734,1,91
10.9,2010-01-07 20:59:52 UTC,-73.998846,40.722978,-73.957145,40.720218,2,92
7.5,2014-10-06 15:16:00 UTC,-73.968865,40.750312,-73.95731,40.7662,2,93
11.7,2009-12-07 20:49:00 UTC,-73.994018,40.72473,-73.963422,40.753205,2,94
9.5,2014-01-24 08:37:15 UTC,-73.977504,40.751911,-73.981825,40.742974,1,95
10.5,2010-12-05 09:16:46 UTC,-73.955629,40.784838,-73.990389,40.751272,4,96
34.0,2013-04-18 08:48:00 UTC,-73.957782,40.780535,-74.01441,40.712287,2,97
10.0,2015-01-22 23:03:47 UTC,-73.99735260009766,40.72557067871094,-73.99396514892578,40.695457458496094,1,98
4.1,2010-10-12 16:53:25 UTC,-73.945764,40.777961,-73.95017,40.784244,1,99
10.5,2013-12-09 15:03:00 UTC,-73.964595,40.767225,-73.978352,40.746312,2,100
21.5,2013-05-18 18:28:10 UTC,-73.999344,40.722327,-73.957019,40.766405,1,101
35.8,2013-01-17 19:29:25 UTC,-73.885227,40.772982,-73.981389,40.771311,1,102
18.0,2015-04-21 23:19:43 UTC,-73.94873046875,40.721229553222656,-73.97158813476562,40.756839752197266,5,103
12.1,2009-12-07 20:49:00 UTC,-73.992248,40.753145,-73.951107,40.77303,1,104
5.0,2013-04-18 08:48:00 UTC,-73.965965,40.758752,-73.97229,40.75693,5,105
6.5,2014-05-17 15:15:00 UTC,-73.978222,40.752427,-73.9893,40.756962,2,106
11.3,2010-08-01 02:54:04 UTC,-73.978704,40.724277,-73.949421,40.77514,1,107
4.9,2011-09-24 19:45:22 UTC,-73.988862,40.730809,-73.979996,40.74309,3,108
5.7,2010-04-29 12:28:00 UTC,-73.955698,40.77962,-73.966803,40.767097,1,109
25.3,2011-12-15 13:21:58 UTC,-73.874561,40.77408,-73.978355,40.750605,1,110
6.5,2010-12-21 13:08:00 UTC,-73.96438,40.777318,-73.946732,40.772255,2,111
8.5,2009-08-20 23:04:58 UTC,-73.999694,40.738723,-74.009309,40.708939,1,112
6.5,2015-01-16 22:54:29 UTC,-73.98780822753906,40.760498046875,-73.9742660522461,40.74985885620117,1,113
9.0,2014-12-08 21:50:00 UTC,-73.97388,40.764022,-73.990257,40.751262,5,114
12.1,2011-10-05 08:14:00 UTC,-73.981873,40.74637,-73.945472,40.77405,1,115
11.3,2009-12-07 20:49:00 UTC,-73.974917,40.750203,-73.97919,40.7873,1,116
7.3,2012-02-21 11:53:00 UTC,-73.99515,40.749942,-73.99515,40.749942,1,117
11.7,2012-03-04 00:57:00 UTC,-73.99778,40.729365,-73.969665,40.757233,1,118
9.0,2014-10-06 15:16:00 UTC,-73.95868,40.76837,-73.97087,40.76067,1,119
6.5,2015-01-24 08:55:03 UTC,-73.98966217041016,40.757911682128906,-73.97583770751953,40.7646598815918,1,120
3.7,2012-06-25 12:54:06 UTC,-73.961456,40.776799,-73.956317,40.7748,1,121
43.0,2015-01-16 22:54:29 UTC,-73.97850036621094,40.75227355957031,-73.97576141357422,40.60768127441406,1,122
10.0,2012-11-19 17:41:00 UTC,-73.948797,40.777397,-73.970775,40.76167,1,123
16.5,2009-08-09 23:13:07 UTC,-73.926056,40.831664,-73.956312,40.766754,2,124
7.0,2013-12-06 14:55:00 UTC,-73.981243,40.750147,-73.975967,40.748675,1,125
6.0,2014-05-20 23:09:00 UTC,-74.007097,40.728957,-74.009992,40.714517,6,126
19.5,2013-10-30 18:14:33 UTC,-74.008132,40.705297,-73.99005,40.745735,3,127
22.1,2011-10-05 08:14:00 UTC,-73.947473,40.775605,-74.013955,40.714942,4,128
14.9,2012-06-29 14:14:58 UTC,-74.007972,40.745798,-74.001763,40.721425,2,129
5.0,2013-05-12 00:21:43 UTC,-73.986033,40.731369,-73.990485,40.724648,1,130
5.7,2009-10-14 08:20:19 UTC,-74.010204,40.712322,-73.997199,40.722334,1,131
10.5,2010-12-21 13:08:00 UTC,-73.978372,40.757435,-73.972612,40.780593,1,132
8.1,2009-11-05 06:47:00 UTC,-73.985762,40.731087,-73.985762,40.731087,3,133
5.5,2014-12-08 21:50:00 UTC,-73.96808,40.755027,-73.974127,40.744017,4,134
6.9,2011-10-05 08:14:00 UTC,-73.97854,40.762168,-73.975343,40.751148,5,135
4.1,2011-02-15 03:00:44 UTC,-73.992601,40.728435,-73.996417,40.737274,2,136
24.5,2015-04-17 10:24:10 UTC,-73.98226165771484,40.73851776123047,-73.9394302368164,40.8208122253418,2,137
6.9,2012-01-22 04:48:01 UTC,-73.987373,40.747561,-73.985352,40.763608,2,138
4.5,2010-03-16 10:18:08 UTC,-73.992191,40.737936,-73.984343,40.740204,1,139
12.5,2013-12-06 14:55:00 UTC,-73.989317,40.736457,-73.984797,40.754177,4,140
13.0,2013-10-30 18:14:33 UTC,-73.997824,40.720294,-73.974422,40.756075,1,141
11.0,2014-03-23 21:12:32 UTC,-73.976272,40.74832,-73.979128,40.776655,1,142
11.0,2012-12-17 13:03:38 UTC,-74.003035,40.727797,-73.990173,40.757313,1,143
8.5,2014-04-23 19:02:56 UTC,-73.959729,40.758708,-73.960808,40.775575,1,144
16.5,2013-05-12 00:21:43 UTC,-73.977564,40.754107,-73.983925,40.758874,1,145
4.0,2013-12-09 15:03:00 UTC,-73.980448,40.783097,-73.9757,40.789087,1,146
14.5,2009-05-27 20:37:00 UTC,-73.95458,40.774058,-73.992832,40.758532,1,147
9.5,2013-04-19 10:57:18 UTC,-73.977565,40.725947,-73.988268,40.741052,1,148
8.1,2009-11-05 06:47:00 UTC,-73.976263,40.728697,-73.976355,40.751592,1,149
29.33,2013-08-29 21:11:06 UTC,-73.872206,40.774169,-73.982148,40.742995,1,150
6.1,2010-04-29 12:28:00 UTC,-73.967903,40.80216,-73.978587,40.785788,1,151
10.5,2014-12-08 21:50:00 UTC,-73.982445,40.750977,-73.9483,40.774722,1,152
5.3,2010-06-23 14:55:36 UTC,-73.974553,40.746179,-73.97663,40.735121,1,153
5.0,2014-10-06 15:16:00 UTC,-73.995012,40.744877,-73.99646,40.73549,1,154
4.1,2009-07-26 13:44:58 UTC,-73.991822,40.759222,-73.993315,40.756103,1,155
5.7,2010-06-08 15:34:33 UTC,-73.98889,40.747012,-73.976652,40.763024,1,156
5.5,2014-11-13 15:38:23 UTC,-73.979851,40.786195,-73.985541,40.78076,1,157
7.5,2014-05-01 23:42:21 UTC,-73.98844,40.729201,-73.972517,40.745396,1,158
10.5,2012-11-19 17:41:00 UTC,-73.814005,40.710658,-73.819542,40.705803,1,159
12.5,2012-03-08 14:40:17 UTC,-73.978475,40.752044,-73.952517,40.789702,2,160
4.9,2011-10-03 13:31:29 UTC,-73.976824,40.75797,-73.976632,40.754434,1,161
7.3,2011-10-05 08:14:00 UTC,-73.95525,40.782907,-73.971897,40.786427,1,162
12.1,2012-03-04 00:57:00 UTC,-74.005647,40.74363,-73.965503,40.760278,1,163
4.6,2009-03-25 01:02:48 UTC,-73.982391,40.772335,-73.991084,40.760411,1,164
10.5,2010-11-08 20:02:50 UTC,-74.009268,40.713043,-73.99474,40.760764,1,165
6.1,2009-09-25 03:47:00 UTC,-74.006673,40.74424,-73.99089,40.765813,1,166
11.7,2010-04-29 12:28:00 UTC,-73.966913,40.769915,-73.999818,40.74867,1,167
8.5,2014-05-19 12:32:21 UTC,-73.984465,40.748026,-74.000097,40.734017,1,168
8.5,2009-11-05 06:47:00 UTC,-73.986477,40.727693,-73.995797,40.750347,1,169
6.5,2009-05-27 20:37:00 UTC,-73.982625,40.742565,-73.975923,40.7303,1,170
11.3,2010-06-30 13:50:28 UTC,-74.007615,40.712771,-73.982165,40.755689,2,171
32.9,2010-04-29 12:28:00 UTC,-73.989258,40.758,-73.865277,40.770663,5,172
5.3,2010-02-23 12:38:52 UTC,-73.963348,40.775274,-73.955871,40.779294,1,173
8.9,2009-02-26 10:36:21 UTC,-73.977919,40.729407,-73.995541,40.716693,1,174
3.7,2009-01-14 11:20:38 UTC,-73.983854,40.742591,-73.990362,40.74056,1,175
28.1,2011-03-22 18:54:26 UTC,-73.967943,40.751327,-73.875057,40.898254,1,176
5.3,2011-10-05 08:14:00 UTC,-73.962375,40.767332,-73.971362,40.76606,1,177
20.0,2013-03-27 03:35:00 UTC,-73.986402,40.740252,-73.963625,40.68275,1,178
56.0,2014-05-20 23:09:00 UTC,-74.011087,40.724797,-74.026347,40.750997,1,179
4.9,2009-08-31 13:27:07 UTC,-73.964233,40.770408,-73.953586,40.784972,1,180
4.5,2012-07-05 14:18:00 UTC,-73.973593,40.747115,-73.98213,40.735952,5,181
9.5,2013-04-18 08:48:00 UTC,-73.971535,40.757547,-73.980145,40.759587,1,182
5.7,2011-10-05 08:14:00 UTC,-73.973177,40.793006,-73.976712,40.782395,1,183
19.5,2012-11-19 17:41:00 UTC,-73.951697,40.778167,-73.981513,40.75267,2,184
6.9,2010-11-13 13:11:35 UTC,-73.992315,40.730264,-73.993691,40.721336,1,185
18.1,2009-04-16 23:37:48 UTC,-73.982341,40.773349,-74.001974,40.708084,2,186
6.5,2011-09-30 15:11:26 UTC,-74.014642,40.715213,-74.007665,40.705181,1,187
11.0,2014-01-19 03:55:54 UTC,-73.998843,40.728107,-73.972276,40.751433,1,188
5.3,2009-11-13 07:20:07 UTC,-73.998216,40.745147,-73.989627,40.735806,1,189
29.3,2011-02-24 20:46:40 UTC,-73.86276,40.768848,-73.977506,40.775936,2,190
5.3,2012-01-03 02:26:40 UTC,-73.991948,40.75981,-73.985108,40.747762,4,191
16.5,2012-11-19 17:41:00 UTC,-73.968067,40.80215,-73.972987,40.758592,3,192
15.0,2014-02-24 18:22:00 UTC,-73.990405,40.731455,-73.979282,40.763837,1,193
5.5,2012-09-29 10:48:54 UTC,-73.977531,40.758645,-73.968252,40.757853,1,194
8.0,2015-02-09 09:12:33 UTC,-73.98143005371094,40.75925827026367,-73.9748306274414,40.77764892578125,1,195
6.0,2013-07-09 09:26:54 UTC,-73.994322,40.744705,-73.999311,40.734129,1,196
4.9,2009-12-07 20:49:00 UTC,-73.95943,40.809118,-73.958053,40.803882,1,197
6.0,2015-01-22 10:46:10 UTC,-73.95279693603516,40.79167175292969,-73.96562957763672,40.793087005615234,1,198
10.0,2015-04-28 15:00:24 UTC,-73.99751281738281,40.73652267456055,-73.9879379272461,40.74810028076172,1,199
17.3,2010-07-09 13:59:44 UTC,-73.99143,40.731783,-73.979447,40.670925,1,200
9.3,2009-05-27 20:37:00 UTC,-73.991323,40.75011,-73.980455,40.7823,1,201
8.5,2013-05-03 20:17:32 UTC,-73.954776,40.773351,-73.964378,40.79263,1,202
4.5,2012-03-04 00:57:00 UTC,-73.971963,40.759605,-73.981088,40.763813,2,203
12.5,2009-12-07 20:49:00 UTC,-73.989798,40.701717,-73.968852,40.677482,1,204
12.5,2013-12-06 14:55:00 UTC,-73.99488,40.759222,-73.978488,40.764965,2,205
4.5,2012-12-31 23:06:34 UTC,-73.926568,40.703505,-73.935425,40.708884,2,206
6.5,2012-03-04 00:57:00 UTC,-74.002248,40.739664,-73.990886,40.729934,1,207
11.7,2010-12-21 13:08:00 UTC,-73.98317,40.781597,-73.993965,40.74106,1,208
4.1,2011-10-05 08:14:00 UTC,-74.001892,40.746692,-73.99472,40.750377,2,209
5.0,2014-05-20 23:09:00 UTC,-73.996325,40.723887,-73.988475,40.722787,6,210
5.0,2014-12-08 21:50:00 UTC,-73.982775,40.768467,-73.990212,40.768255,1,211
9.5,2014-09-29 00:04:40 UTC,-73.987302,40.75927,-74.007415,40.740947,1,212
5.7,2010-12-21 13:08:00 UTC,-73.982085,40.771662,-73.972713,40.764038,5,213
7.3,2010-12-21 13:08:00 UTC,-73.976695,40.765277,-73.957853,40.77035,1,214
17.0,2015-03-11 15:08:48 UTC,-73.97402954101562,40.763309478759766,-73.9809799194336,40.7827262878418,1,215
9.3,2012-03-04 00:57:00 UTC,-73.982315,40.77391,-74.005292,40.743427,1,216
5.0,2014-05-17 15:15:00 UTC,-73.984833,40.74825,-73.989572,40.74147,1,217
9.3,2009-11-05 06:47:00 UTC,-73.980467,40.73428,-73.982892,40.760448,1,218
4.5,2009-12-01 15:30:14 UTC,-73.961344,40.760877,-73.957065,40.772525,1,219
27.7,2012-05-09 12:29:03 UTC,-73.862943,40.76899,-73.925712,40.828148,1,220
6.5,2011-12-03 10:28:00 UTC,-73.96115,40.774578,-73.970632,40.763122,2,221
5.3,2011-10-05 08:14:00 UTC,-73.961713,40.774015,-73.968842,40.764317,1,222
7.1,2009-02-04 18:18:59 UTC,-73.978002,40.713429,-73.997983,40.711204,1,223
13.5,2014-09-04 01:04:22 UTC,-73.939801,40.750197,-73.990497,40.761113,3,224
6.5,2012-08-10 12:17:02 UTC,-73.961728,40.777088,-73.972937,40.764478,1,225
7.0,2013-08-31 00:34:50 UTC,-73.989132,40.743258,-73.984598,40.760391,4,226
7.0,2012-11-19 17:41:00 UTC,-73.986727,40.760245,-73.972842,40.760137,1,227
10.5,2014-05-20 23:09:00 UTC,-73.984275,40.765187,-73.972995,40.798497,2,228
26.5,2011-06-04 02:19:01 UTC,-73.992669,40.758618,-73.932843,40.663431,1,229
38.83,2014-02-24 18:22:00 UTC,-73.98164,40.731012,-73.986627,40.765822,5,230
8.0,2014-02-24 18:22:00 UTC,-73.98995,40.733997,-73.949613,40.782132,1,231
16.9,2010-05-10 15:54:28 UTC,-73.985466,40.722114,-73.981945,40.773852,1,232
5.3,2010-11-14 21:50:34 UTC,-73.979839,40.780808,-73.970722,40.798379,1,233
10.0,2014-12-08 21:50:00 UTC,-73.97734,40.77248,-73.97947,40.75963,1,234
16.9,2010-05-30 01:29:56 UTC,-73.993812,40.750501,-73.954759,40.822376,1,235
13.0,2013-12-06 20:16:30 UTC,-73.986359,40.756853,-73.978515,40.789874,1,236
5.3,2009-12-07 20:49:00 UTC,-73.982257,40.768287,-73.975307,40.77852,1,237
6.9,2009-08-23 10:43:16 UTC,-73.932704,40.664702,-73.933102,40.664341,3,238
4.0,2014-06-06 09:54:02 UTC,-73.998491,40.760729,-74.004966,40.751914,1,239
5.0,2013-12-09 15:03:00 UTC,-73.96663,40.764487,-73.961515,40.77403,1,240
5.7,2010-12-21 11:24:35 UTC,-74.003632,40.732343,-73.991182,40.739841,2,241
3.7,2012-03-04 00:57:00 UTC,-73.92386,40.803867,-73.922277,40.804112,1,242
9.0,2013-12-09 15:03:00 UTC,-73.975487,40.749157,-73.965885,40.762945,5,243
5.5,2013-10-25 22:56:56 UTC,-73.97322,40.7639,-73.982693,40.75674,1,244
11.0,2013-04-01 08:10:33 UTC,-73.980847,40.76961,-73.97566,40.749454,1,245
12.0,2013-10-23 19:40:19 UTC,-73.96636,40.758077,-73.986232,40.722518,2,246
6.0,2012-10-16 20:46:21 UTC,-73.951578,40.793622,-73.959899,40.798491,1,247
10.5,2010-07-31 03:44:19 UTC,-74.013932,40.706753,-73.982396,40.758195,2,248
6.9,2011-02-07 22:08:02 UTC,-73.985949,40.758468,-73.993479,40.737243,1,249
14.5,2009-06-13 23:13:08 UTC,-73.964993,40.759919,-74.002736,40.733955,1,250
13.7,2012-07-05 14:18:00 UTC,-73.962352,40.758807,-73.941687,40.811947,1,251
7.7,2012-07-05 14:18:00 UTC,-73.98884,40.73674,-73.975338,40.749652,1,252
7.0,2014-12-01 11:19:46 UTC,-73.956177,40.803418,-73.96291,40.811171,1,253
4.9,2009-05-27 20:37:00 UTC,-73.959552,40.77105,-73.968895,40.761015,2,254
5.3,2009-12-28 19:49:25 UTC,-73.980066,40.753654,-73.991763,40.744114,1,255
6.5,2010-12-21 13:08:00 UTC,-73.975233,40.760972,-73.965903,40.762822,2,256
5.5,2014-12-08 21:50:00 UTC,-73.98527,40.75996,-73.98216,40.77044,6,257
12.1,2010-03-03 11:23:24 UTC,-73.990708,40.770127,-73.989685,40.734277,1,258
6.5,2011-12-03 10:28:00 UTC,-73.982235,40.758515,-73.98942,40.74326,1,259
6.5,2013-06-25 12:16:26 UTC,-73.991013,40.741978,-73.985628,40.734228,1,260
7.3,2012-04-04 22:56:53 UTC,-73.973221,40.761376,-73.978455,40.779943,1,261
7.7,2010-02-25 20:14:00 UTC,-73.983255,40.749972,-73.961355,40.760292,2,262
13.3,2009-04-29 07:24:26 UTC,-73.98688,40.738511,-74.011308,40.701804,1,263
35.83,2014-05-20 23:09:00 UTC,-73.87321,40.774042,-73.978013,40.7558,5,264
4.1,2012-02-21 11:53:00 UTC,-73.973227,40.749435,-73.96807,40.754465,5,265
6.1,2011-04-24 20:46:17 UTC,-73.965869,40.693441,-73.938015,40.69666,1,266
6.0,2013-12-06 20:16:30 UTC,-73.99375,40.720771,-74.001905,40.73002,1,267
9.3,2010-04-29 12:28:00 UTC,-73.987472,40.741693,-73.978825,40.763603,1,268
9.5,2014-11-11 09:13:43 UTC,-73.97515,40.751844,-73.981498,40.747798,1,269
16.5,2011-07-23 23:01:41 UTC,-74.008123,40.712029,-73.988159,40.737678,1,270
5.5,2014-02-24 18:22:00 UTC,-73.985215,40.7418,-73.979035,40.750605,3,271
4.5,2011-10-05 08:14:00 UTC,-73.991937,40.744057,-73.984547,40.754672,1,272
8.9,2010-02-25 20:14:00 UTC,-73.991152,40.727983,-73.991562,40.750142,2,273
6.5,2012-06-21 20:10:30 UTC,-73.968652,40.786315,-73.955949,40.786301,1,274
4.9,2012-07-05 14:18:00 UTC,-73.937852,40.7969,-73.9507,40.800902,1,275
18.0,2013-04-18 08:48:00 UTC,-73.954553,40.76416,-73.993278,40.747207,2,276
15.3,2009-11-20 10:54:26 UTC,-73.963112,40.758715,-74.004588,40.710867,2,277
5.0,2013-09-17 17:53:18 UTC,-73.952723,40.772202,-73.960295,40.768712,1,278
5.0,2014-05-20 23:09:00 UTC,-73.983698,40.760487,-73.98024,40.76459,6,279
14.5,2012-11-19 17:41:00 UTC,-73.991278,40.7657,-73.994142,40.745057,1,280
10.0,2014-05-20 23:09:00 UTC,-73.978717,40.772532,-73.9911,40.750377,1,281
6.9,2010-02-25 20:14:00 UTC,-73.999657,40.728423,-74.006458,40.739443,1,282
10.9,2012-02-21 11:53:00 UTC,-73.97595,40.730625,-73.995042,40.750027,1,283
7.3,2010-09-25 22:30:17 UTC,-73.979822,40.784143,-73.990691,40.761286,1,284
3.7,2009-07-01 11:30:39 UTC,-73.956166,40.767903,-73.960366,40.772182,1,285
8.5,2013-11-27 11:52:25 UTC,-73.971633,40.766072,-73.987256,40.744816,1,286
11.5,2013-01-29 05:21:00 UTC,-73.969482,40.75798,-73.93557,40.797742,1,287
18.5,2009-10-31 19:45:23 UTC,-73.959459,40.749125,-74.016786,40.716566,1,288
5.5,2014-10-06 15:16:00 UTC,-73.982755,40.75748,-73.971292,40.752867,2,289
6.9,2009-08-20 23:04:58 UTC,-73.994126,40.766528,-73.976821,40.788468,2,290
32.5,2012-02-27 09:19:10 UTC,-73.874431,40.774011,-73.983967,40.744082,1,291
8.0,2015-06-15 19:49:43 UTC,-73.98978424072266,40.7470703125,-73.99150848388672,40.76014709472656,6,292
